;image_id;sim_id;coldef_type;is_correct;resp_time;observer_id;observer_coldef_type;session_id;filepath
122;8;2;1;True;2.785400390625;10;2;4;images/0080000000.png
123;9;4;1;False;2.2017741203308105;10;2;4;images/0090000000.png
124;17;1;2;True;0.8174957633018494;10;2;4;images/0170000000.png
125;63;3;1;True;1.4178792238235474;10;2;4;images/0630000000.png
126;19;2;2;True;1.1176201105117798;10;2;4;images/0190000000.png
127;19;3;2;True;2.735539674758911;10;2;4;images/0190000000.png
128;63;4;1;True;0.817477822303772;10;2;4;images/0630000000.png
129;13;3;1;True;0.6840593218803406;10;2;4;images/0130000000.png
130;83;1;1;True;1.0843579769134521;10;2;4;images/0830000000.png
131;26;4;1;True;1.6179802417755127;10;2;4;images/0260000000.png
132;27;1;1;True;0.9341180920600891;10;2;4;images/0270000000.png
133;8;3;1;True;0.917474627494812;10;2;4;images/0080000000.png
134;10;2;2;False;2.7189676761627197;10;2;4;images/0100000000.png
135;23;4;2;True;2.535426616668701;10;2;4;images/0230000000.png
136;23;4;1;True;1.0007039308547974;10;2;4;images/0230000000.png
137;29;2;1;True;1.1509121656417847;10;2;4;images/0290000000.png
138;63;1;2;True;1.1009724140167236;10;2;4;images/0630000000.png
139;11;3;1;True;1.0008455514907837;10;2;4;images/0110000000.png
140;14;1;1;True;1.184433937072754;10;2;4;images/0140000000.png
141;15;1;2;True;1.4513193368911743;10;2;4;images/0150000000.png
142;24;4;1;True;1.0675746202468872;10;2;4;images/0240000000.png
143;7;1;1;True;2.501986503601074;10;2;4;images/0070000000.png
144;25;1;2;True;2.2519731521606445;10;2;4;images/0250000000.png
145;74;4;1;True;1.9681025743484497;10;2;4;images/0740000000.png
146;74;2;2;False;2.3853938579559326;10;2;4;images/0740000000.png
147;22;4;1;False;1.8181895017623901;10;2;4;images/0220000000.png
148;68;3;2;True;1.2510300874710083;10;2;4;images/0680000000.png
149;85;1;2;True;0.8841791152954102;10;2;4;images/0850000000.png
150;6;2;2;True;0.9174408316612244;10;2;4;images/0060000000.png
151;16;2;2;True;1.4011685848236084;10;2;4;images/0160000000.png
152;25;4;1;True;0.7342240810394287;10;2;4;images/0250000000.png
153;23;1;2;False;2.335210084915161;10;2;4;images/0230000000.png
154;12;2;2;True;1.017547607421875;10;2;4;images/0120000000.png
155;3;3;1;True;1.2511208057403564;10;2;4;images/0030000000.png
156;30;2;2;True;1.017562985420227;10;2;4;images/0300000000.png
157;63;4;2;True;1.1177784204483032;10;2;4;images/0630000000.png
158;13;2;1;True;0.8174829483032227;10;2;4;images/0130000000.png
159;1;1;1;True;2.3185269832611084;10;2;4;images/0010000000.png
160;41;4;2;True;0.8009801506996155;10;2;4;images/0410000000.png
161;56;1;2;True;1.017655849456787;10;2;4;images/0560000000.png
162;27;2;1;True;1.0008339881896973;10;2;4;images/0270000000.png
163;68;99;1;True;0.8173589110374451;10;2;4;images/0680000000.png
164;17;3;2;True;1.0009571313858032;10;2;4;images/0170000000.png
165;83;3;2;True;0.8840294480323792;10;2;4;images/0830000000.png
166;77;3;1;False;2.2685139179229736;10;2;4;images/0770000000.png
167;27;4;2;True;0.9343820214271545;10;2;4;images/0270000000.png
168;22;3;1;True;2.8522884845733643;10;2;4;images/0220000000.png
169;22;99;1;False;0.9175931215286255;10;2;4;images/0220000000.png
170;21;2;2;True;1.1509379148483276;10;2;4;images/0210000000.png
171;2;2;1;True;1.051162600517273;10;2;4;images/0020000000.png
172;58;3;1;True;1.2010217905044556;10;2;4;images/0580000000.png
173;13;2;2;True;0.7172829508781433;10;2;4;images/0130000000.png
174;20;4;2;False;1.684670090675354;10;2;4;images/0200000000.png
175;7;4;1;True;2.1684093475341797;10;2;4;images/0070000000.png
176;29;4;1;True;0.9341779947280884;10;2;4;images/0290000000.png
177;8;1;1;False;2.001844644546509;10;2;4;images/0080000000.png
178;6;2;1;True;1.1676570177078247;10;2;4;images/0060000000.png
179;56;1;1;True;1.1844968795776367;10;2;4;images/0560000000.png
180;13;3;2;True;0.9007652997970581;10;2;4;images/0130000000.png
181;18;1;1;False;2.6689772605895996;10;2;4;images/0180000000.png
182;27;3;1;True;1.117727518081665;10;2;4;images/0270000000.png
183;52;2;1;True;2.1683948040008545;10;2;4;images/0520000000.png
184;25;3;1;True;2.718848705291748;10;2;4;images/0250000000.png
185;77;4;2;True;2.2350893020629883;10;2;4;images/0770000000.png
186;4;1;1;True;1.0175514221191406;10;2;4;images/0040000000.png
187;26;2;1;True;0.8842864632606506;10;2;4;images/0260000000.png
188;22;2;2;True;1.6513398885726929;10;2;4;images/0220000000.png
189;13;4;2;True;0.6172301173210144;10;2;4;images/0130000000.png
190;15;2;1;True;0.9676569700241089;10;2;4;images/0150000000.png
191;10;99;1;True;0.6672452092170715;10;2;4;images/0100000000.png
192;9;2;2;False;2.4019880294799805;10;2;4;images/0090000000.png
193;63;1;1;True;1.1177377700805664;10;2;4;images/0630000000.png
194;12;2;1;True;1.2176696062088013;10;2;4;images/0120000000.png
195;24;99;1;True;0.5504765510559082;10;2;4;images/0240000000.png
196;20;2;1;False;2.285122871398926;10;2;4;images/0200000000.png
197;23;2;1;True;1.4178296327590942;10;2;4;images/0230000000.png
198;22;3;2;True;2.1518115997314453;10;2;4;images/0220000000.png
199;74;99;1;True;1.3177331686019897;10;2;4;images/0740000000.png
200;10;4;2;False;2.5855119228363037;10;2;4;images/0100000000.png
201;24;3;1;True;0.834159791469574;10;2;4;images/0240000000.png
202;3;3;2;True;0.9507855176925659;10;2;4;images/0030000000.png
203;19;4;1;True;1.4011434316635132;10;2;4;images/0190000000.png
204;13;4;1;True;0.9847349524497986;10;2;4;images/0130000000.png
205;74;3;1;True;2.235391616821289;10;2;4;images/0740000000.png
206;25;99;1;True;0.7173112034797668;10;2;4;images/0250000000.png
207;15;3;1;True;1.0341914892196655;10;2;4;images/0150000000.png
208;13;99;1;True;0.7005860209465027;10;2;4;images/0130000000.png
209;71;3;1;False;0.9342387318611145;10;2;4;images/0710000000.png
210;58;1;2;True;0.8340554237365723;10;2;4;images/0580000000.png
211;85;1;1;True;0.8008741140365601;10;2;4;images/0850000000.png
212;58;2;1;True;0.6341545581817627;10;2;4;images/0580000000.png
213;56;2;1;True;1.4352433681488037;10;2;4;images/0560000000.png
214;11;3;2;True;2.0016465187072754;10;2;4;images/0110000000.png
215;10;1;1;True;1.1010643243789673;10;2;4;images/0100000000.png
216;30;3;2;True;1.0509521961212158;10;2;4;images/0300000000.png
217;56;4;2;True;1.3345558643341064;10;2;4;images/0560000000.png
218;74;1;1;True;2.718820571899414;10;2;4;images/0740000000.png
219;28;2;1;False;0.5338523387908936;10;2;4;images/0280000000.png
220;3;4;2;True;1.317766547203064;10;2;4;images/0030000000.png
221;63;99;1;True;0.6841431260108948;10;2;4;images/0630000000.png
222;58;4;2;True;1.417891263961792;10;2;4;images/0580000000.png
223;85;4;2;True;0.8340412974357605;10;2;4;images/0850000000.png
224;27;4;1;True;0.9676120281219482;10;2;4;images/0270000000.png
225;4;2;1;True;1.1678285598754883;10;2;4;images/0040000000.png
226;21;4;1;True;1.2677693367004395;10;2;4;images/0210000000.png
227;31;2;2;True;0.9174199104309082;10;2;4;images/0310000000.png
228;49;2;1;True;0.8174782395362854;10;2;4;images/0490000000.png
229;41;2;2;True;1.4679272174835205;10;2;4;images/0410000000.png
230;49;4;2;True;2.0016069412231445;10;2;4;images/0490000000.png
231;49;4;1;True;1.001091480255127;10;2;4;images/0490000000.png
232;4;4;1;True;0.9175315499305725;10;2;4;images/0040000000.png
233;20;4;1;True;1.2510305643081665;10;2;4;images/0200000000.png
234;15;4;2;True;1.7015414237976074;10;2;4;images/0150000000.png
235;12;99;1;True;0.9009239673614502;10;2;4;images/0120000000.png
236;41;4;1;True;1.3845443725585938;10;2;4;images/0410000000.png
237;23;3;1;True;0.8009232878684998;10;2;4;images/0230000000.png
238;29;4;2;False;2.6688194274902344;10;2;4;images/0290000000.png
239;29;1;2;True;1.1008646488189697;10;2;4;images/0290000000.png
240;30;1;2;True;0.950882613658905;10;2;4;images/0300000000.png
241;28;2;2;True;0.5505685210227966;10;2;4;images/0280000000.png
242;6;3;1;True;1.0840834379196167;10;2;4;images/0060000000.png
243;25;2;1;True;0.967475175857544;10;2;4;images/0250000000.png
244;58;1;1;True;0.8173580765724182;10;2;4;images/0580000000.png
245;56;3;1;True;1.3345947265625;10;2;4;images/0560000000.png
246;25;2;2;False;1.3846529722213745;10;2;4;images/0250000000.png
247;18;3;2;False;2.7188303470611572;10;2;4;images/0180000000.png
248;68;4;1;True;0.817493200302124;10;2;4;images/0680000000.png
249;14;4;1;True;0.8839293718338013;10;2;4;images/0140000000.png
250;83;4;1;True;1.017499327659607;10;2;4;images/0830000000.png
251;20;3;1;False;1.8349937200546265;10;2;4;images/0200000000.png
252;5;99;1;True;0.6338478922843933;10;2;4;images/0050000000.png
253;3;1;1;True;1.2678664922714233;10;2;4;images/0030000000.png
254;5;4;1;True;1.184272289276123;10;2;4;images/0050000000.png
255;11;4;1;True;0.8009806275367737;10;2;4;images/0110000000.png
256;9;99;1;True;1.1177364587783813;10;2;4;images/0090000000.png
257;9;3;2;True;2.5853357315063477;10;2;4;images/0090000000.png
258;83;1;2;True;0.9676518440246582;10;2;4;images/0830000000.png
259;26;3;1;True;3.169349431991577;10;2;4;images/0260000000.png
260;4;1;2;True;0.8007394075393677;10;2;4;images/0040000000.png
261;58;99;1;True;0.6507372856140137;10;2;4;images/0580000000.png
262;12;4;1;True;1.0008224248886108;10;2;4;images/0120000000.png
263;1;4;1;True;1.1844398975372314;10;2;4;images/0010000000.png
264;68;4;2;True;1.6182587146759033;10;2;4;images/0680000000.png
265;11;4;2;True;1.201012372970581;10;2;4;images/0110000000.png
266;5;2;1;True;1.417834758758545;10;2;4;images/0050000000.png
267;28;1;2;True;0.7506284713745117;10;2;4;images/0280000000.png
268;52;1;2;True;1.4179502725601196;10;2;4;images/0520000000.png
269;24;2;1;True;1.084236979484558;10;2;4;images/0240000000.png
270;63;3;2;True;1.4011476039886475;10;2;4;images/0630000000.png
271;71;4;1;False;1.1009279489517212;10;2;4;images/0710000000.png
272;26;99;1;True;0.9341805577278137;10;2;4;images/0260000000.png
273;2;3;1;False;2.2184829711914062;10;2;4;images/0020000000.png
274;24;1;1;True;0.817342221736908;10;2;4;images/0240000000.png
275;83;3;1;True;0.9676235914230347;10;2;4;images/0830000000.png
276;68;1;1;True;0.6173849105834961;10;2;4;images/0680000000.png
277;2;3;2;True;2.318571090698242;10;2;4;images/0020000000.png
278;56;4;1;True;1.7181717157363892;10;2;4;images/0560000000.png
279;8;4;1;False;2.268666982650757;10;2;4;images/0080000000.png
280;85;3;2;True;1.017508625984192;10;2;4;images/0850000000.png
281;25;4;2;False;1.518137812614441;10;2;4;images/0250000000.png
282;16;1;1;True;0.7341522574424744;10;2;4;images/0160000000.png
283;77;1;1;False;2.7856578826904297;10;2;4;images/0770000000.png
284;68;3;1;True;1.201050043106079;10;2;4;images/0680000000.png
285;31;4;1;True;1.2512127161026;10;2;4;images/0310000000.png
286;83;2;1;True;0.9175456166267395;10;2;4;images/0830000000.png
287;5;4;2;False;2.5854105949401855;10;2;4;images/0050000000.png
288;20;2;2;True;1.3177698850631714;10;2;4;images/0200000000.png
289;71;99;1;True;0.6006657481193542;10;2;4;images/0710000000.png
290;7;4;2;True;2.051959276199341;10;2;4;images/0070000000.png
291;77;2;2;True;2.5019519329071045;10;2;4;images/0770000000.png
292;26;1;1;True;1.301360011100769;10;2;4;images/0260000000.png
293;14;99;1;True;0.800686776638031;10;2;4;images/0140000000.png
294;58;4;1;True;0.8508502840995789;10;2;4;images/0580000000.png
295;74;3;2;False;2.702150583267212;10;2;4;images/0740000000.png
296;17;2;1;True;0.9507962465286255;10;2;4;images/0170000000.png
297;30;4;2;True;0.9843342304229736;10;2;4;images/0300000000.png
298;9;1;2;False;2.1018226146698;10;2;4;images/0090000000.png
299;6;4;2;True;0.9008448719978333;10;2;4;images/0060000000.png
300;83;99;1;True;0.834196150302887;10;2;4;images/0830000000.png
301;20;3;2;True;0.8006897568702698;10;2;4;images/0200000000.png
302;18;1;2;True;2.7521913051605225;10;2;4;images/0180000000.png
303;10;4;1;False;2.0683603286743164;10;2;4;images/0100000000.png
304;12;3;2;True;0.9675598740577698;10;2;4;images/0120000000.png
305;8;1;2;True;1.5179338455200195;10;2;4;images/0080000000.png
306;7;2;1;True;2.051500082015991;10;2;4;images/0070000000.png
307;7;3;2;True;1.601299524307251;10;2;4;images/0070000000.png
308;29;3;2;False;2.251823902130127;10;2;4;images/0290000000.png
309;71;2;1;False;0.9008191823959351;10;2;4;images/0710000000.png
310;9;3;1;False;2.201756715774536;10;2;4;images/0090000000.png
311;28;1;1;True;0.667243480682373;10;2;4;images/0280000000.png
312;15;4;1;True;0.901007354259491;10;2;4;images/0150000000.png
313;31;2;1;True;0.7507790327072144;10;2;4;images/0310000000.png
314;4;99;1;True;1.1509681940078735;10;2;4;images/0040000000.png
315;23;2;2;True;1.5512934923171997;10;2;4;images/0230000000.png
316;17;1;1;True;1.0510624647140503;10;2;4;images/0170000000.png
317;56;99;1;True;0.7506447434425354;10;2;4;images/0560000000.png
318;6;1;2;True;1.1676173210144043;10;2;4;images/0060000000.png
319;22;2;1;True;2.2684922218322754;10;2;4;images/0220000000.png
320;28;3;1;True;0.6505644917488098;10;2;4;images/0280000000.png
321;28;4;2;True;0.6172044277191162;10;2;4;images/0280000000.png
322;1;4;2;True;1.2343450784683228;10;2;4;images/0010000000.png
323;31;3;2;True;0.6341079473495483;10;2;4;images/0310000000.png
324;18;2;2;True;2.3185482025146484;10;2;4;images/0180000000.png
325;85;2;2;True;1.2846412658691406;10;2;4;images/0850000000.png
326;49;3;1;True;1.4178197383880615;10;2;4;images/0490000000.png
327;31;1;1;True;0.6839327216148376;10;2;4;images/0310000000.png
328;23;1;1;True;1.6013026237487793;10;2;4;images/0230000000.png
329;30;99;1;True;1.1843608617782593;10;2;4;images/0300000000.png
330;8;3;2;True;1.0675156116485596;10;2;4;images/0080000000.png
331;4;2;2;True;1.3511325120925903;10;2;4;images/0040000000.png
332;11;99;1;True;0.6506816744804382;10;2;4;images/0110000000.png
333;7;99;1;True;0.8507078886032104;10;2;4;images/0070000000.png
334;85;99;1;True;0.6839233040809631;10;2;4;images/0850000000.png
335;31;99;1;True;0.700740396976471;10;2;4;images/0310000000.png
336;16;4;2;False;1.6347421407699585;10;2;4;images/0160000000.png
337;29;1;1;True;1.3014023303985596;10;2;4;images/0290000000.png
338;1;99;1;True;1.134394884109497;10;2;4;images/0010000000.png
339;23;3;2;True;1.4678306579589844;10;2;4;images/0230000000.png
340;19;2;1;True;1.9683845043182373;10;2;4;images/0190000000.png
341;21;1;2;True;1.0342214107513428;10;2;4;images/0210000000.png
342;21;99;1;True;0.8173969984054565;10;2;4;images/0210000000.png
343;30;1;1;True;0.8006936311721802;10;2;4;images/0300000000.png
344;1;3;1;True;1.2512195110321045;10;2;4;images/0010000000.png
345;19;3;1;True;1.1342657804489136;10;2;4;images/0190000000.png
346;28;99;1;True;0.6672845482826233;10;2;4;images/0280000000.png
347;24;2;2;True;1.4011878967285156;10;2;4;images/0240000000.png
348;41;2;1;True;1.2011103630065918;10;2;4;images/0410000000.png
349;63;2;2;True;1.7513970136642456;10;2;4;images/0630000000.png
350;22;1;1;False;0.9008080959320068;10;2;4;images/0220000000.png
351;1;2;2;True;1.8014557361602783;10;2;4;images/0010000000.png
352;19;1;2;True;1.284563422203064;10;2;4;images/0190000000.png
353;27;99;1;True;1.801608920097351;10;2;4;images/0270000000.png
354;5;1;2;True;1.6346631050109863;10;2;4;images/0050000000.png
355;52;1;1;True;1.9683104753494263;10;2;4;images/0520000000.png
356;3;99;1;True;1.1678199768066406;10;2;4;images/0030000000.png
357;11;1;2;True;0.6671031713485718;10;2;4;images/0110000000.png
358;17;2;2;True;0.7340846657752991;10;2;4;images/0170000000.png
359;15;3;2;False;1.7848944664001465;10;2;4;images/0150000000.png
360;71;3;2;True;1.0176810026168823;10;2;4;images/0710000000.png
361;16;4;1;True;0.7674053907394409;10;2;4;images/0160000000.png
362;21;4;2;True;0.8007021546363831;10;2;4;images/0210000000.png
363;63;2;1;True;0.8006871938705444;10;2;4;images/0630000000.png
364;14;1;2;True;0.8508583903312683;10;2;4;images/0140000000.png
365;8;2;2;True;1.1176111698150635;10;2;4;images/0080000000.png
366;18;3;1;False;1.6511842012405396;10;2;4;images/0180000000.png
367;24;1;2;True;1.0840808153152466;10;2;4;images/0240000000.png
368;11;2;2;True;0.6338915228843689;10;2;4;images/0110000000.png
369;25;1;1;True;0.7008062601089478;10;2;4;images/0250000000.png
370;27;2;2;False;1.8348543643951416;10;2;4;images/0270000000.png
371;27;1;2;True;1.8181065320968628;10;2;4;images/0270000000.png
372;19;99;1;True;0.750508725643158;10;2;4;images/0190000000.png
373;2;99;1;True;1.2176276445388794;10;2;4;images/0020000000.png
374;31;3;1;True;0.8341743350028992;10;2;4;images/0310000000.png
375;26;4;2;False;2.3351798057556152;10;2;4;images/0260000000.png
376;14;3;1;True;0.7006009817123413;10;2;4;images/0140000000.png
377;9;1;1;True;2.1851143836975098;10;2;4;images/0090000000.png
378;30;2;1;True;1.0177631378173828;10;2;4;images/0300000000.png
379;20;1;2;True;1.301210641860962;10;2;4;images/0200000000.png
380;12;1;2;True;1.2678501605987549;10;2;4;images/0120000000.png
381;5;3;1;True;2.5186402797698975;10;2;4;images/0050000000.png
382;21;3;2;True;0.9175345301628113;10;2;4;images/0210000000.png
383;56;2;2;True;1.7013990879058838;10;2;4;images/0560000000.png
384;9;2;1;True;1.7849632501602173;10;2;4;images/0090000000.png
385;26;3;2;True;1.2510634660720825;10;2;4;images/0260000000.png
386;16;1;2;True;1.0510565042495728;10;2;4;images/0160000000.png
387;85;4;2;True;0.4504142999649048;11;0;4;images/0850000000.png
388;19;2;1;True;0.7507101893424988;11;0;4;images/0190000000.png
389;27;4;1;True;1.0008147954940796;11;0;4;images/0270000000.png
390;68;1;2;True;0.617281436920166;11;0;4;images/0680000000.png
391;3;4;2;True;0.4670633375644684;11;0;4;images/0030000000.png
392;21;3;2;True;0.517112672328949;11;0;4;images/0210000000.png
393;24;1;1;True;0.500411868095398;11;0;4;images/0240000000.png
394;2;1;2;True;1.3177270889282227;11;0;4;images/0020000000.png
395;16;3;1;True;0.5004486441612244;11;0;4;images/0160000000.png
396;74;3;2;True;0.5504863858222961;11;0;4;images/0740000000.png
397;24;2;1;True;0.48374658823013306;11;0;4;images/0240000000.png
398;28;2;1;True;0.4670889973640442;11;0;4;images/0280000000.png
399;23;4;2;True;0.450436532497406;11;0;4;images/0230000000.png
400;23;3;1;True;0.5504521727561951;11;0;4;images/0230000000.png
401;71;4;1;True;0.5504859685897827;11;0;4;images/0710000000.png
402;19;2;2;True;0.4670945405960083;11;0;4;images/0190000000.png
403;20;1;1;True;0.4670817255973816;11;0;4;images/0200000000.png
404;30;4;1;True;0.5004345178604126;11;0;4;images/0300000000.png
405;18;1;2;True;0.6671707630157471;11;0;4;images/0180000000.png
406;16;99;1;True;0.41702771186828613;11;0;4;images/0160000000.png
407;12;3;2;True;0.5503504276275635;11;0;4;images/0120000000.png
408;85;3;2;True;0.43372422456741333;11;0;4;images/0850000000.png
409;16;4;2;True;0.46712106466293335;11;0;4;images/0160000000.png
410;8;99;1;True;0.45044809579849243;11;0;4;images/0080000000.png
